Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Plumbing,Kitchen,Full gut plumbing,Installation of new plumbing for kitchen sink and appliances.,1 UNIT,"$3,850 per UNIT",0.75,,6737.5,90
Plumbing,Bathroom 1,Full gut plumbing,Installation of new plumbing for bathroom fixtures.,1 UNIT,"$7,700 per UNIT",0.75,,13475,90
Plumbing,Bathroom 2,Full gut plumbing,Installation of new plumbing for bathroom fixtures.,1 UNIT,"$7,700 per UNIT",0.75,,13475,90
Plumbing,Kitchen,Full gut plumbing,"Rough plumbing, kitchen sink installation, garbage disposal, water supply lines, drain lines, shut-off valves.",1 UNIT,"$3,850 per UNIT",0.75,,6737.5,95
Plumbing,Bathroom 1,Full gut plumbing,"Rough plumbing, toilet installation, sink installation, shower/tub installation, supply lines, drain lines, vent lines.",1 UNIT,"$8,800 per UNIT",0.75,,15400,95
Plumbing,Kitchen,Full gut plumbing,"Install new plumbing for kitchen sink, garbage disposal, water supply lines, and drain lines.",1 UNIT,"$3,850 per UNIT",0.75,,6737.5,95
Plumbing,Bathroom 1,Full gut plumbing,"Install new plumbing for toilet, sink, shower/tub, supply lines, and drain lines.",1 UNIT,"$7,700 per UNIT",0.75,,13475,95
Plumbing,Bathroom 2,Full gut plumbing,"Install new plumbing for toilet, sink, shower/tub, supply lines, and drain lines.",1 UNIT,"$7,700 per UNIT",0.75,,13475,95
,,,,,,,,89512.50,
Sprinkler System,,,,,,,,,
Sprinkler System,General,New sprinkler system installation,Installation of a new sprinkler system throughout the property.,1 UNIT,"$5,500 per UNIT",0.60,,9350,85
,,,,,,,,9350.00,
Tile Work,,,,,,,,,
Tile Work,Bathroom 1,Tile installation,"Floor tile preparation, floor tile installation, wall tile installation, shower tile, grout installation, tile sealing.",80 SF,"$3,400 per 60-80 SF",0.80,,6120,95
Tile Work,Bathroom 1,Tile installation,Install new wall and floor tiles in Bathroom 1.,100 SF,"$4,100 per UNIT",0.80,,7380,95
Tile Work,Bathroom 2,Tile installation,Install new wall and floor tiles in Bathroom 2.,100 SF,"$4,100 per UNIT",0.80,,7380,95
,,,,,,,,20880.00,
,,,,,,,,656058.25,
,,,General Conditions (10%),,,,,65605.82,
,,,Grand Total,,,,,721664.07,
