Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Commercial Cleaning,Entire House,Post-Construction Cleaning,Comprehensive cleaning of all renovated areas.,1 UNIT,"$4,400 for 2,500 sf",0.75,,7700,85
Commercial Cleaning,Entire House,Post-Construction Cleaning,Comprehensive cleaning of all renovated areas.,1 UNIT,"$2,750",0.75,,4812.5,95
,,,,,,,,20212.50,
Kitchen Renovation,,,,,,,,,
Kitchen Renovation,Kitchen,Kitchen Demolition,"Remove existing cabinets, countertops, appliances, flooring, and backsplash. Disconnect electrical and plumbing. Protect adjacent areas.",10 LF,"$3,300 per UNIT",0.75,,5775.00,90
Kitchen Renovation,Kitchen,Kitchen Plumbing,"Install rough plumbing, kitchen sink, garbage disposal, water supply lines, drain lines, and shut-off valves.",1 UNIT,"$3,850 per UNIT",0.75,,6737.50,90
Kitchen Renovation,Kitchen,Kitchen Electrical,"Install rough electrical, lighting circuits, under-cabinet lighting, GFCI outlets, switches, and panel upgrades.",1 UNIT,"$3,500 per UNIT",0.75,,6125.00,90
Kitchen Renovation,Kitchen,Kitchen Cabinets,"Install base and wall cabinets, crown molding, cabinet hardware, soft-close hinges, and drawer slides.",10 LF,"$7,600 per UNIT",0.75,,13300.00,90
Kitchen Renovation,Kitchen,Kitchen Countertops,"Template creation, fabrication, and installation of countertops with edge treatments and sink cutouts.",45 SF,Special Formula,1.75,,13763.75,95
Kitchen Renovation,Kitchen,Kitchen Backsplash,"Tile preparation, installation, grouting, and sealing.",10 LF,"$2,200 per UNIT",0.80,,3960.00,90
Kitchen Renovation,Kitchen,Kitchen Flooring,"Subfloor preparation, flooring installation, transition strips, and floor trim.",100 SF,$6 per SF,0.75,,1050.00,90
Kitchen Renovation,Kitchen,Cabinet Installation,"Install new kitchen cabinets, including base and wall cabinets.",20 LF,"$10,900 per UNIT",0.75,,19075,90
Kitchen Renovation,Kitchen,Countertop Installation,Install new quartz countertops.,45 SF,"($1,500 installation + $97/sqft × SF + $2,000 material) × 1.75 markup",0.75,,13763.75,90
Kitchen Renovation,Kitchen,Backsplash Installation,Install new tile backsplash.,10 LF,"$2,200 per 10 ft",0.80,,3960,90
Kitchen Renovation,Kitchen,Flooring Installation,Install new hardwood flooring throughout the kitchen.,150 SF,$6 per SF,0.75,,1575,85
Kitchen Renovation,Kitchen,Electrical Work,"Install new kitchen lighting circuits, GFCI outlets, and under-cabinet lighting.",1 UNIT,"$3,500 minimum",0.75,,6125,85
,,,,,,,,95210.00,
Living Room Renovation,,,,,,,,,
Living Room Renovation,Living Room,Living Room Flooring,"Subfloor preparation, hardwood installation, refinishing, and trim installation.",620 SF,$6 per SF,0.75,,10850.00,90
Living Room Renovation,Living Room,Living Room Painting,"Wall preparation, primer application, paint walls, and ceiling.",620 SF,$10.3 per SF,0.75,,11177.25,90
Living Room Renovation,Living Room,Living Room Electrical,"Outlet installation, switch installation, light fixture installation, and ceiling fans.",1 UNIT,"$3,500 per UNIT",0.75,,6125.00,90
Living Room Renovation,Living Room,Flooring Installation,Install new hardwood flooring throughout the living room.,620 SF,$6 per SF,0.75,,10850,85
Living Room Renovation,Living Room,Painting,Paint walls and ceiling in the living room.,620 SF,$10.3 per SF,0.75,,11177.25,85
Living Room Renovation,Living Room,Electrical Work,"Install new outlets, switches, and light fixtures in the living room.",1 UNIT,"$3,500 minimum",0.75,,6125,85
Living Room Renovation,Living Room,Flooring Installation,Installation of new hardwood flooring.,620 SF,$6 per SF,0.75,,10850,95
Living Room Renovation,Living Room,Painting,Painting of walls and ceiling.,764.5 SF,$10.3 per SF,0.70,,13350,90
Living Room Renovation,Living Room,Electrical Work,"Installation of outlets, switches, and light fixtures.",1 UNIT,"$3,500 minimum",0.75,,6125,90
Living Room Renovation,Living Room,Trim Installation,Installation of baseboards and crown molding.,136 LF,$5 per LF,0.70,,1190,85
,,,,,,,,87819.50,
,,,,,,,,340532.00,
,,,General Conditions (10%),,,,,34053.20,
,,,Grand Total,,,,,374585.20,
