Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Painting & Wall Coverings,General,Painting,"New Extension Area
-Supply and apply 1 coat of primer and 2 coats of paint on walls, ceiling, frames, and doors throughout the new extension areas.
*Benjamin Moore regal select


",1200 SF,$4.50 per SF,0.00,,3209.99,90
Plumbing,1st Floor New Extension - New Bathroom,Plumbing,"1st Floor New Extension - New Bathroom
-Supply and install new water and waste line to main water supply and drainage at new locations.
-Supply and install new water and waste rough-in for sink at new locations.
-Install toilet, sink, faucet, and shower fixtures at new locations.
-Supply and install lead pan or PVC liner for the new shower area.
-Install new shut-off valves.
-Supply and install fireproofing at all floor and wall penetrations.
*Plumbing fixtures and finishes are not included

*All plumbing work to be done by a licensed insured plumber

*Includes pipe insulation on all waterlines




",1 UNIT,"$9,900.00 per UNIT",0.00,,5884.98,90
Plumbing,1st Floor New Extension - New Bathroom,Plumbing,"2nd Floor New Extension - New Bathroom
-Supply and install new water and waste line to main water supply and drainage at new locations.
-Supply and install new water and waste rough-in for sink at new locations.
-Install toilet, sink, faucet, and shower fixtures at new locations.
-Supply and install lead pan or PVC liner for the new shower area.
-Install new shut-off valves.
-Supply and install fireproofing at all floor and wall penetrations.
*Plumbing fixtures and finishes are not included
*All plumbing work to be done by a licensed insured plumber
*Includes pipe insulation on all waterlines


",1 UNIT,"$9,900.00 per UNIT",0.00,,5884.98,90
Waterproofing,1st Floor New Extension - New Bathroom,Waterproofing ,"1st Floor New Extension - New Bathroom

-Supply and Install new waterproofing membrane on bathroom walls and bathroom floor.
",1 UNIT,"$2,100.00 per UNIT",0.00,,1248.33,90
Waterproofing,1st Floor New Extension - New Bathroom,Waterproofing ,"2nd Floor New Extension - New Bathroom

-Supply and Install new waterproofing membrane on bathroom walls and bathroom floor.
",1 UNIT,"$2,100.00 per UNIT",0.00,,1248.33,90
Tile,1st Floor New Extension - New Bathroom,Tile floor installation,"1st Floor New Extension - New Bathroom
-Prepare the subfloor, ensuring it is suitable for tile installation.
-Installation of new floor tiles throughout the bathroom.
-Supply and apply new grout.
-Installation of grout sealer on all grout joints.
*Tiles and saddles are not included

",1 UNIT,"$2,000.00 per UNIT",0.00,,1188.88,90
Tile,1st Floor New Extension - New Bathroom,Tile floor installation,"2nd Floor New Extension - New Bathroom
-Prepare the subfloor, ensuring it is suitable for tile installation.
-Installation of new floor tiles throughout the bathroom.
-Supply and apply new grout.
-Installation of grout sealer on all grout joints.
*Tiles and saddles are not included


",1 UNIT,"$2,000.00 per UNIT",0.00,,1188.88,90
Tile - Walls,1st Floor New Extension - New Bathroom,Tile wall installation,"1st Floor New Extension - New Bathroom

-Installation of straight and plumb substrate for tile installation.

-Install new tiles on bathroom walls.

-Supply and apply new grout.

-Installation of grout sealer on all grout joints.

*Tiles not included


",1 UNIT,"$3,400.00 per UNIT",0.00,,2021.10,90
Tile - Walls,1st Floor New Extension - New Bathroom,Tile wall installation,"2nd Floor New Extension - New Bathroom

-Installation of straight and plumb substrate for tile installation.

-Install new tiles on bathroom walls.

-Supply and apply new grout.

-Installation of grout sealer on all grout joints.

*Tiles not included


",1 UNIT,"$3,400.00 per UNIT",0.00,,2021.10,90
Accessories,1st Floor New Extension - New Bathroom,Accessory Installation,"1st Floor New Extension - New Bathroom
-Install all finish accessories in the bathroom (vanities, medicine cabinets, towel bars, toilet paper holders, etc).
*Finishes and accessories are not included
",1 UNIT,"$2,000.00 per UNIT",0.00,,1188.88,90
Accessories,1st Floor New Extension - New Bathroom,Accessory Installation,"2nd Floor New Extension - New Bathroom
-Install all finish accessories in the bathroom (vanities, medicine cabinets, towel bars, toilet paper holders, etc).
*Finishes and accessories are not included
",1 UNIT,"$2,000.00 per UNIT",0.00,,1188.88,90
Structural & Framing,Exterior,1st and 2nd Floor Extension Exterior Wall Construction,"New Extension Area
-Frame exterior walls with 2ֳ—6 studs at 16"" OC including top and bottom plates, headers, window/door openings, and all structural
hardware.
-Supply and install OSB or plywood wall sheathing and apply weather-resistive barrier (house wrap) with integrated flashing at all
openings.
-Insulate exterior wall cavities with R-21 batt insulation and seal all joints, penetrations, and framing gaps per energy code.
-Supply and install drywall on interior face of all exterior walls to Level 4 finish, ready for paint.
",1200 SF,$45.00 per SF,0.00,,32099.87,90
Structural & Framing,Exterior,1st and 2nd Floor Extension Exterior Wall Construction,"New Extension Area
-Frame exterior walls with 2ֳ—6 studs at 16"" OC including top and bottom plates, headers, window/door openings, and all structural
hardware.
-Supply and install OSB or plywood wall sheathing and apply weather-resistive barrier (house wrap) with integrated flashing at all
openings.
-Insulate exterior wall cavities with R-21 batt insulation and seal all joints, penetrations, and framing gaps per energy code.
-Supply and install drywall on interior face of all exterior walls to Level 4 finish, ready for paint.
",1200 SF,$45.00 per SF,0.00,,32099.87,90
Structural & Framing,Exterior,Custom Item,"Roof Installation

-Frame new dormer walls using 2x6 wood studs, securely tied into existing rafters and ceiling joists.

-Supply and install new dormer rafters, ridge beam, jack rafters, and ties as required for structural support.

Sheath dormer walls and roof with exterior-grade plywood or OSB.

-Supply and install roof sheathing over the entire roof area (including dormer) with exterior-grade plywood or OSB.

-Supply and Install synthetic underlayment or peel-and-stick membrane over all roof surfaces for weather protection.

-Flash and trim dormer connections, roof edges, and penetrations with metal flashing and PVC or wood trim as required.

-Supply and install roof insulation within dormer wall and roof cavities per code.


",1 UNIT,"$25,000.00 per UNIT",0.00,,14861.05,90
Concrete,Exterior,Footing Construction,"New Extension Area (Approx. 600 SF)

-Excavate continuous and/or spread footings below frost depth throughout the new extension.

-Furnish and install formwork for footings as required for accurate dimensions and alignment.

-Supply and install rebars including longitudinal bars, stirrups, and dowels into foundation walls or slab edge forms.

-Supply and place ready-mix concrete in footings with proper consolidation and finishing.

-Supply and install anchor bolts, hold-downs, or embedded hardware as required for structural connections.

-Ensure footing elevations are set to receive slab edge forms and maintain level bearing surfaces.

-Strip formwork and clean up footing areas after concrete has cured sufficiently.
",600 SF,$18.00 per SF,0.00,,6419.97,90
Concrete,Exterior,Slab Edge Forms / Shallow Foundation Walls Construction,"New Extension Area (Approx. 600 SF)

-Furnish and install slab edge formwork or shallow stem walls around the perimeter of the slab-on-grade foundation.

-Form edge heights to align with finished slab elevation and maintain proper step-downs.

-Supply and install reinforcement (horizontal rebar and vertical dowels from footings).

-Provide form ties, corners, and control joints as required for structural integrity.

-Supply, pour, and finish concrete for slab edges or shallow foundation walls.

-Supply and install anchor bolts or embedded hardware into top of walls to secure future wall framing.

-Strip forms after curing and clean work area.
",600 SF,$20.00 per SF,0.00,,7133.30,90
Concrete,Exterior,Slab-on-Grade Construction,"New Extension Area (Approx. 600 SF)
-Prepare subgrade inside foundation perimeter by verifying compaction and elevation of granular base material.
-Supply and install a minimum 4"" thick compacted crushed stone or gravel base across the entire slab area.
-Supply and install 6 mil polyethylene vapor barrier over the stone base, properly lapped and sealed at seams.
-Furnish and place slab reinforcement (e.g., welded wire mesh or rebar) per structural design.
-Provide sleeves and block-outs for underslab plumbing, electrical, and mechanical penetrations.
-Supply, pour, and finish 4"" thick reinforced concrete slab with hand-trowel or power-float finish, per specifications.
",600 SF,$20.00 per SF,0.00,,7133.30,90
Siding & Exterior,Exterior,Siding Installation,"New Extension Area
-Supply and install exterior wall siding to match existing residence.
-Include all siding accessories such as starter strips, J-channels, utility trim, and finish strips.
-Supply and install siding over approved weather-resistive barrier (WRB) previously installed over sheathing.
-Cut and fit siding neatly around all window and door openings, and utility penetrations.
-Maintain proper expansion gaps and fastening per manufacturerג€™s instructions and local code.
",1200 SF,$9.00 per SF,0.00,,6419.97,90
Windows,Exterior,New Windows Installation,"New Extension Area
-Installation of (18) new windows throughout the new extension area.
-Installation of (1) new baywindow in the new extension area.
*Windows and Hardware not included
",6 UNIT,"$1,200.00 per UNIT",0.00,,4279.98,90
Roofing / Gutters,Exterior,Gutter Installation,"Installation of new gutters
-Supply and Install gutters and downspouts along dormer roof edges.
Installation of new gutters",600 LF,$18.00 per LF,0.00,,6419.97,90
,,,,,,,,,
,,Chapter Cost Total,,,,,,336450.00,
,,Grand Total,,,,,,200000.00,
