Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
,,,,,,,,8750.0,
Tile,,,,,,,,,
Tile,Bathroom 1,Bathroom Tile Work,Installation of bathroom floor and wall tiles.,80 SF,"$4,100 per 80 SF",0.8,,7380.0,90.0
,,,,,,,,7380.0,
Trims,,,,,,,,,
Trims,Bedroom 1,Bedroom Trim,Installation of baseboards and crown molding.,80 LF,$5 per LF,0.75,,700.0,90.0
,,,,,,,,700.0,
,,,,,,,,152376.25,
,,,General Conditions (10%),,,,,15237.62,
,,,Grand Total,,,,,167613.88,
Heating and Cooling,General,VRF heat recovery system (10-ton) installation,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,25000,0.75,Standard,43750.0,90.0
Heating and Cooling,General,Ducted air handlers with pans & sensors,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,9 UNIT,1800,0.75,Standard,28350.0,90.0
Heating and Cooling,General,Wi-Fi thermostats with temp sensors,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,9 UNIT,250,0.75,Standard,3937.5,90.0
Ventilation,Bathrooms,"Ceiling bathroom exhaust fans, duct to roof, roof cap",Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,6 UNIT,650,0.75,Standard,6825.0,90.0
Ventilation,Kitchen,900 CFM range hood ducted to roof,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,1200,0.75,Standard,2100.0,90.0
Ventilation,Kitchen,600 CFM heated makeup air unit,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,3500,0.75,Standard,6125.0,90.0
Ventilation,Laundry,Dryer vent to roof (4th floor),Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,750,0.75,Standard,1312.5,90.0
Heating and Cooling,Bathrooms,Electric radiant floor heating mats (full baths),Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,3 ROOM,1200,0.8,Tile,6480.0,90.0
Plumbing,Mechanical,AO Smith BTH-199 domestic hot water tank install,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,3800,0.75,Standard,6650.0,90.0
Plumbing,Mechanical,Hot water recirculation pump and line,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,1200,0.75,Standard,2100.0,90.0
Plumbing,Mechanical,Domestic water booster pump (allowance),Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,2500,0.75,Standard,4375.0,90.0
Plumbing,Basement,Duplex sewage ejector system for powder room C06,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,3200,0.75,Standard,5600.0,90.0
Plumbing,Incoming Services,New sanitary house trap and FAI,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,1800,0.75,Standard,3150.0,90.0
Plumbing,Incoming Services,New storm piping and storm trap (allowance),Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,2200,0.75,Standard,3850.0,90.0
Plumbing,Incoming Services,New NYC water meter,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,600,0.75,Standard,1050.0,90.0
Plumbing,Incoming Services,New RPZA assembly with gravity drain,Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,950,0.75,Standard,1662.5,90.0
Sprinkler System,Incoming Services,"New 2-1/2"" house control valve and DCDA",Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,1800,0.75,Standard,3150.0,90.0
Sprinkler System,General,"Reliable riser valve set CR2-2.5"" incl. flow switch monitoring",Added per project documents (Plans/MEP/Room-by-Room/Fact Sheet).,1 UNIT,1950,0.75,Standard,3412.5,90.0
