Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Painting & Wall Coverings,Entire Apartment,Wall Priming & Prep for Wallpaper,"Level 2 finish and prime all walls for wallpaper installation. Client to decide paint vs wallpaper per area. Allowance covers full apartment priming (~1,004 SF wall area).",1 LS,"$2,500 per LS",0.75,,4375.0,80
,,,,,,,,7497.00,
Trims,,,,,,,,,
Trims,Entire Apartment,Flush Baseboard Installation,"Install flush baseboards throughout apartment to match modern design aesthetic. ~130 LF (total perimeter minus openings, cabinets, and wet areas) (TRIM-03: $25/LF).",130 LF,$25 per LF,0.75,,5687.5,90
,,,,,,,,5687.50,
Cabinetry & Storage,,,,,,,,,
Cabinetry & Storage,Kitchen,Kitchen Cabinet Supply - Perimeter,"Supply standard-grade white oak handleless kitchen cabinets for perimeter walls (base + standard upper). ~9 LF. Integrated pull/track style, no visible handles (KITC-10: $800/LF).",9 LF,$800 per LF,0.75,,12600.0,90
Cabinetry & Storage,Kitchen,Kitchen Cabinet Supply - Peninsula,"Supply white oak handleless peninsula base cabinets. ~5 LF. Cooktop on peninsula (KITC-14: $600/LF, min 4ft).",5 LF,$600 per LF,0.75,,5250.0,90
Cabinetry & Storage,Kitchen,"Kitchen Upper Cabinet Height Add (42-44"")","Extra height for upper cabinets to go flush to ceiling after soffit removal. Standard 30-36"" uppers extended to 42-44"". ~7 LF of uppers on perimeter wall (KITC-13: $800/LF).",7 LF,$800 per LF,0.75,,9800.0,90
Cabinetry & Storage,Kitchen,Kitchen Cabinet Installation,Install all new kitchen cabinets: perimeter base + upper (9 LF) and peninsula (5 LF). Total ~14 LF run (KITC-07: 11-15 FT).,1 UNIT,"$9,200 per UNIT",0.75,,16100.0,90
Cabinetry & Storage,Kitchen,Kitchen Pantry Cabinet,Supply and install small pantry pull-out cabinet adjacent to panel-ready refrigerator (KITC-15: 0>3FT).,1 UNIT,"$1,800 per UNIT",0.75,,3150.0,90
Cabinetry & Storage,Kitchen,Panelized Appliance Integration (Fridge + DW),"Custom panel integration for European-style panel-ready 24"" refrigerator and 18"" dishwasher to match white oak cabinetry (KITC-16 + KITC-17).",2 UNIT,"$1,200 per UNIT",0.75,,4200.0,90
Cabinetry & Storage,Bathroom,Floating Vanity - White Oak with Drawers,Supply and install suspended/floating bathroom vanity with drawers. Same white oak as kitchen cabinets. Custom fabrication to match design.,1 UNIT,"$1,800 per UNIT",0.75,,3150.0,90
Cabinetry & Storage,Laundry,Laundry Trackless Door + Veneer,Supply and install trackless concealment door for laundry area. Veneer finish to match kitchen cabinetry. Custom millwork.,1 UNIT,"$1,800 per UNIT",0.75,,3150.0,90
Cabinetry & Storage,Bathroom,Bathroom Alcove Shelving,Install custom shelving in bathroom alcove/former closet area. Finish to complement bathroom design.,1 LS,"$1,000 per LS",0.75,,1750.0,90
,,,,,,,,59150.00,
Countertops,,,,,,,,,
Countertops,Kitchen / Bathroom,Quartz Slab Supply,"Supply (2) quartz slabs - white with subtle gold veins. For kitchen countertop (waterfall), quartz backsplash, and bathroom vanity top. 108""x26"" per slab (STON-01: $3,000/slab).",2 SLAB,"$3,000 per SLAB",0.75,,10500.0,90
Countertops,Kitchen,Kitchen Countertop & Backsplash Fab/Install (Waterfall),"Template, fabricate, and install quartz countertop with waterfall edges on peninsula. Perimeter (~14 SF) + peninsula (~8.5 SF) + waterfall sides (~13 SF) + quartz backsplash (~20 SF) = ~55.5 SF. Includes sink cutout and edge profiles (STON-02: $97/SF + $1,500 waterfall premium).",55.5 SF,$124 per SF,0.75,,12046.12,90
Countertops,Bathroom,Bathroom Vanity Top Fab/Install,"Template, fabricate, and install quartz vanity top matching kitchen. ~4 SF. Same material as kitchen countertop. Includes sink cutout (STON-02: $97/SF).",4 SF,$97 per SF,0.75,,679.0,90
,,,,,,,,23225.12,
Appliances,,,,,,,,,
Appliances,Kitchen,Refrigerator Installation (European Panel-Ready),"Install European-style panel-ready refrigerator that fits in 24"" cabinet depth. Owner supplies appliance (APPL-01: $1,200).",1 EA,"$1,200 per EA",0.75,,2100.0,90
Appliances,Kitchen,Electric Cooktop Installation,"Install electric cooktop on peninsula. Standard electric (not induction, no gas in building). Owner supplies appliance (APPL-02: $950).",1 EA,$950 per EA,0.75,,1662.5,90
Appliances,Kitchen,Oven/Microwave Combo Installation,Install built-in oven/microwave combo unit in base cabinet. Owner supplies appliance (APPL-02: $950).,1 EA,$950 per EA,0.75,,1662.5,90
Appliances,Kitchen,"Dishwasher Installation (18"" Compact)","Install compact 18"" dishwasher. Owner supplies appliance (APPL-03: $750).",1 EA,$750 per EA,0.75,,1312.5,90
,,,,,,,,6737.50,
General Requirements,,,,,,,,,
General Requirements,Project,Building Permits & Fees,"City of Miami building permit for condo renovation (kitchen, bathroom, electrical, plumbing). Filing and inspection fees (MISC-01: $1,500).",1 LS,"$1,500 per LS",0.75,,2625.0,90
General Requirements,Project,Waste Removal & Dumpster,"Dumpster rental and debris disposal for kitchen demo, bathroom demo, floor tile demo, and construction waste. Freight elevator right at unit (MISC-03: $1,200).",1 LS,"$1,200 per LS",0.75,,2100.0,90
General Requirements,Project,Final Cleanup,Post-construction cleaning of entire apartment. 446 SF livable area (CLEN-01: up to 600 SF).,1 UNIT,$825 per UNIT,0.75,,1443.75,90
,,,,,,,,6168.75,
Accessories,,,,,,,,,
Accessories,Bathroom,Frameless Shower Enclosure,"Supply and install frameless shower enclosure: fixed glass panel on right side, sliding door on left side. Tempered glass (MISC-23: panel and door).",1 UNIT,"$2,500 per UNIT",0.75,,4375.0,90
Accessories,Bathroom,Shower Niche - Stone,Fabricate and install one good-size stone niche in shower area. Quartz to match countertop. ~3 SF (STON-04: $145/SF).,3 SF,$145 per SF,0.75,,761.25,90
Accessories,Bathroom,Bathroom Accessories Installation,"Install bathroom accessories: towel bar, toilet paper holder, robe hook, mirror/medicine cabinet. Brushed bronze finish to complement quartz veining. 4 items (MISC-09: $550 each).",4 UNIT,$550 per UNIT,0.75,,3850.0,90
,,,,,,,,8986.25,
Waterproofing,,,,,,,,,
Waterproofing,Bathroom,Bathroom Waterproofing - Floors & Walls,Install waterproof membrane on bathroom shower floor and walls for tub-to-shower conversion. Required for walk-in shower with linear drain. 30 SF bathroom (WATR-01: 0>60 SF).,1 UNIT,"$1,900 per UNIT",0.75,,3325.0,90
,,,,,,,,3325.00,
,,,,,,,,231003.64,
,,,General Conditions (10%),,,,,23100.36,
,,,Grand Total,,,,,254104.00,
