Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Kitchen Renovation,Kitchen,Kitchen Plumbing,Full gut plumbing for existing location with 1 sink.,1 UNIT,"$3,850 per unit",0.75,,6737.50,95
Kitchen Renovation,Kitchen,Kitchen Electrical,"Rewiring and installation of kitchen electrical including outlets, switches, and lighting.",59 SF,$17 per SF,0.75,,1757.25,90
Kitchen Renovation,Kitchen,Kitchen Cabinets,Installation of standard kitchen cabinets up to 8ft.,8 LF,$600 per LF,0.75,,8400.00,90
Kitchen Renovation,Kitchen,Kitchen Countertops,Fabrication and installation of quartz countertops.,20 SF,$97 per SF,0.75,,13763.75,95
Kitchen Renovation,Kitchen,Kitchen Backsplash,Installation of small tile backsplash.,10 FT,"$1,650 per 10 FT",0.80,,2970.00,90
Kitchen Renovation,Kitchen,Kitchen Demolition,"Full gut of kitchen including removal of cabinets, countertops, appliances, and flooring.",59 SF,"$3,300 per UNIT",0.75,,5775,90
Kitchen Renovation,Kitchen,Install Kitchen Cabinets,Installation of new kitchen cabinets.,10 LF,"$7,600 per UNIT",0.75,,13300,90
Kitchen Renovation,Kitchen,Kitchen Countertops,Fabrication and installation of kitchen countertops.,25 SF,$97 per SF,0.75,,13763.75,90
Kitchen Renovation,Kitchen,Kitchen Backsplash,Installation of kitchen backsplash tiles.,10 LF,"$2,200 per UNIT",0.80,,3960,85
Kitchen Renovation,Kitchen,Kitchen Plumbing,Full gut plumbing for kitchen including sink and garbage disposal.,1 UNIT,"$3,850 per UNIT",0.75,,6737.5,90
Kitchen Renovation,Kitchen,Kitchen Electrical,Rewiring and installation of kitchen electrical systems including outlets and lighting.,59 SF,$17 per SF,0.75,,1757.25,90
Kitchen Renovation,Kitchen,Kitchen Demolition,"Full gut of kitchen including removal of cabinets, countertops, appliances, and flooring.",59 SF,"$2,500 per UNIT",0.75,,4375.00,90
Kitchen Renovation,Kitchen,Kitchen Cabinets Installation,Installation of new kitchen cabinets.,10 LF,"$7,600 per UNIT",0.75,,13300.00,90
Kitchen Renovation,Kitchen,Kitchen Countertops,Fabrication and installation of kitchen countertops.,25 SF,$97 per SF,0.75,,13763.75,90
Kitchen Renovation,Kitchen,Kitchen Plumbing,Full gut plumbing for kitchen with one sink.,1 UNIT,"$3,850 per UNIT",0.75,,6737.50,85
Kitchen Renovation,Kitchen,Kitchen Electrical,Rewiring and installation of kitchen electrical systems including outlets and lighting.,59 SF,$17 per SF,0.75,,1755.75,85
Kitchen Renovation,Kitchen,Kitchen Backsplash,Installation of kitchen backsplash tiles.,10 LF,"$2,200 per UNIT",0.80,,3960.00,85
,,,,,,,,340573.13,
Living Room Renovation,,,,,,,,,
Living Room Renovation,Living Room,Flooring,Installation of new hardwood flooring.,453 SF,$6 per SF,0.75,,4763.25,95
Living Room Renovation,Living Room,Painting,Painting of living room walls and ceiling.,453 SF,$10.3 per SF,0.75,,8156.63,95
Living Room Renovation,Living Room,Electrical,Installation of living room electrical systems including outlets and lighting.,453 SF,$17 per SF,0.75,,13492.88,95
Living Room Renovation,Living Room,Trim,Installation of baseboards and crown molding.,453 LF,$5 per LF,0.75,,3963.75,95
Living Room Renovation,Living Room,Living Room Flooring,Install new hardwood flooring.,453 SF,$6 per SF,0.75,,4757.25,85
Living Room Renovation,Living Room,Living Room Painting,Paint walls and ceiling in living room.,453 SF,$10.3 per SF,0.75,,8160.38,85
Living Room Renovation,Living Room,Living Room Electrical,"Install new outlets, switches, and light fixtures.",1 UNIT,"$3,500 per UNIT",0.75,,6125,85
Living Room Renovation,Living Room,Install Living Room Flooring,"Installation of new living room flooring including subfloor preparation, hardwood installation, and trim installation.",453 SF,$6 per SF,0.75,,4763.25,90
Living Room Renovation,Living Room,Living Room Painting,"Painting of living room walls and ceiling including wall preparation, primer application, and touch-up work.",453 SF,$10.3 per SF,0.75,,8151.375,90
Living Room Renovation,Living Room,Living Room Electrical,"Installation of living room electrical systems including outlets, switches, light fixtures, and ceiling fans.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Living Room Renovation,Living Room,Living Room Flooring,Installation of new hardwood flooring.,453 SF,$6 per SF,0.75,,4757.25,90
Living Room Renovation,Living Room,Living Room Painting,Painting of walls and ceiling.,453 SF,$10.3 per SF,0.70,,7924.35,90
Living Room Renovation,Living Room,Living Room Electrical,"Installation of outlets, switches, and light fixtures.",453 SF,$17 per SF,0.75,,13499.25,90
Living Room Renovation,Living Room,Living Room Flooring,Installation of new hardwood flooring.,453 SF,$6 per SF,0.75,,4755.75,85
Living Room Renovation,Living Room,Living Room Painting,Painting of living room walls and ceiling.,453 SF,$10.3 per SF,0.75,,8161.125,85
Living Room Renovation,Living Room,Living Room Electrical,Installation of living room electrical systems including outlets and lighting.,453 SF,$17 per SF,0.75,,13492.5,85
Living Room Renovation,Living Room,Living Room Flooring,Installation of new hardwood flooring.,453 SF,$6 per SF,0.75,,4757.25,85
Living Room Renovation,Living Room,Living Room Painting,Painting of living room walls and ceiling.,453 SF,$10.3 per SF,0.75,,8160.38,85
Living Room Renovation,Living Room,Living Room Electrical,Installation of living room electrical systems including outlets and lighting.,453 SF,$17 per SF,0.75,,13053.38,85
,,,,,,,,147020.00,
,,,,,,,,795533.74,
,,,General Conditions (10%),,,,,79553.37,
,,,Grand Total,,,,,875087.11,
