Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Roofing,Expansion Area,Roof Framing,"New roof: 2×10 rafters at 16"" O.C., 6:12 pitch. 2×10 ridge beams, 2×12 hip and valley rafters. 2×6 collar ties at 16"" O.C. (2)2×4 vertical supports. ~700 SF roof area over expansion per A-5.",700 SF,$14 per SF,0.75,,17150.0,90
Roofing,Expansion Area,Roof Sheathing,"1/2"" CDX plywood exterior-grade roof sheathing, supported at all edges. ~700 SF.",700 SF,$4.50 per SF,0.75,,5512.5,90
Roofing,Expansion Area,Asphalt Shingles & Felt,New asphalt roof shingles (min 20-year lifespan) over 15# roofing felt. Installed per manufacturer specifications. ~700 SF. Per elevation notes A-4.,700 SF,$6 per SF,0.75,,7350.0,90
Roofing,Exterior,"Gutters, Downspouts & Flashing","Continuous aluminum gutters and leaders/downspouts. 26 gauge metal counter-flashing, penetration flashing, and base flashing. ~80 LF gutters. Per A-4 roof notes.",1 LS,"$4,500 per LS",0.75,,7875.0,90
Roofing,Attic,Attic Ventilation & Solar Fans,"Aluminum soffit bead board with ventilation holes. 2"" continuous vent at ridge. (2) solar-powered attic fans with heat sensors. Per electrical notes A-4.",1 LS,"$3,500 per LS",0.75,,6125.0,90
,,,,,,,,44012.50,
Structural Framing,,,,,,,,,
Structural Framing,1st Floor,1st Floor Framing - Expansion,"New floor joists 2×10 at 16"" O.C. over new foundation. Double joists under partitions. (2) layers 5/8"" plywood subflooring. ~109 SF expansion. Design: 40 PSF live + 12 PSF dead.",109 SF,$18 per SF,0.75,,3433.5,90
Structural Framing,2nd Floor,2nd Floor Framing - Expansion,"New floor joists 2×10 at 16"" O.C. for 526 SF second floor expansion. Double joists at pressure points and under partitions. (2) layers 5/8"" plywood subflooring. Rim joist. Design: 30 PSF live + 12 PSF dead.",526 SF,$18 per SF,0.75,,16569.0,90
Structural Framing,Both Floors,Exterior Wall Framing,"New exterior walls: 2×4 wood studs at 16"" O.C. with (2)2×4 top plates. 1/2"" exterior-grade plywood sheathing on exterior side. ~886 SF total new wall area per REScheck. Douglas Fir #2 or better.",886 SF,$12 per SF,0.75,,18606.0,90
Structural Framing,Both Floors,Interior Partition Framing,"New interior partitions: 2×4 wood studs at 16"" O.C., 1/2"" gypsum board both sides. 3-1/2"" sound insulation at all bedroom and bathroom walls. ~200 LF per construction plans A-3 (CARP-01).",200 LF,$45 per LF,0.75,,15750.0,90
Structural Framing,Both Floors,LVL Structural Beams,"Supply and install Weyerhaeuser Microllam LVL beams per framing plan A-5: (3) 1-3/4""×9-1/2"" 2.0E flush beams + (2) 1-3/4""×7-1/2"" 2.0E drop beams. Bearing plates, 4×4 support posts, 1/2"" thru-bolts at 24"" O.C.",1 LS,"$8,500 per LS",0.75,,14875.0,90
Structural Framing,Both Floors,Headers & Lintels Over Openings,"Install (2)2×8 lintels over openings <3'-0"" wide and (2)2×10 lintels over openings 3'-6' wide with 1/2"" ply packout. ~15 openings per framing notes A-5.",15 UNIT,$350 per UNIT,0.75,,9187.5,90
Structural Framing,Both Floors,Simpson Strong-Tie Hardware Package,"CS16 straps at 48"" O.C., anchor tie-down at 72"" O.C., H2 hurricane anchors at all rafters, SST rafter-to-ridge straps, joist hangers at all flush connections, MST floor-to-floor straps. Per structural notes.",1 LS,"$4,500 per LS",0.75,,7875.0,90
Structural Framing,Existing Areas,Subfloor Repair & Replacement,"Patch, repair, and replace existing subfloor, floor joists, and/or concrete slab where damaged throughout area of work. Per demo note #3 on A-2. Allowance.",1 LS,"$3,500 per LS",0.75,,6125.0,90
,,,,,,,,92421.00,
Waterproofing,,,,,,,,,
Waterproofing,Bathroom,Bathroom Waterproofing,Install waterproofing on bathroom floors and shower walls. Complete shower pan waterproofing (WATR-02: 60-80 SF).,1 UNIT,"$2,100 per UNIT",0.75,,3675.0,90
,,,,,,,,3675.00,
Windows & Doors,,,,,,,,,
Windows & Doors,Both Floors,Andersen 400 Windows - Type 1 (Egress),"Supply and install Andersen 400 series TW3046 double-hung tilt-wash, 3'-0""W × 4'-6""H. Dual glazed, vinyl white, screens. Egress compliant (5.7 SF clear opening, 24"" min height, 20"" min width). ~10 windows. Per schedule A-3.",10 UNIT,"$1,100 per UNIT",0.75,,19250.0,90
Windows & Doors,Both Floors,Andersen 400 Windows - Type 2,"Supply and install Andersen 400 series TW26210 double-hung tilt-wash, 2'-6""W × 2'-10""H. Dual glazed, vinyl white, screens. ~4 windows. Adjacent windows ordered as single combined units.",4 UNIT,$850 per UNIT,0.75,,5950.0,90
Windows & Doors,Both Floors,Interior Doors - Solid Core,"Standard solid core painted wood doors with raised panels, prehung. Various sizes per schedule: (4) 2'-6""×6'-8"", (2) 2'-4""×6'-8"", (2) 2'-0""×6'-8"". Hardware by owner. 3"" trim both sides (DOOR-01).",8 UNIT,$550 per UNIT,0.75,,7700.0,90
Windows & Doors,Both Floors,Sliding Closet Doors,"Standard solid core painted wood sliding closet doors, 5'-0""W × 6'-8""H. ~3 units per schedule (DOOR-04: $825).",3 UNIT,$825 per UNIT,0.75,,4331.25,90
Windows & Doors,Front Entry,Exterior Entry Door with Sidelite,"Half-glazed exterior door, 3'-0""W × 6'-8""H with sidelite. Selected by owner, installed by GC. Tempered glass. Per door schedule type 5.",1 UNIT,"$2,500 per UNIT",0.75,,4375.0,90
Windows & Doors,Both Floors,Wall Infill at Removed Openings,"Infill existing wall where windows/doors removed. Match existing wall construction with new studs, sheathing, insulation, and drywall. Per demo note #8 on A-2.",1 LS,"$2,500 per LS",0.75,,4375.0,90
,,,,,,,,45981.25,
,,,,,,,,630848.95,
,,,General Conditions (10%),,,,,63084.89,
,,,Grand Total,,,,,693933.84,
