Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Kitchen Renovation,Kitchen,Kitchen Cabinets Installation,"Installation of new kitchen cabinets including base and wall cabinets, crown molding, cabinet hardware, soft-close hinges, and drawer slides.",20 LF,"$10,900 per UNIT",0.75,,19075,90
Kitchen Renovation,Kitchen,Kitchen Countertops,"Fabrication and installation of kitchen countertops including template creation, edge treatments, and sink cutouts.",50 SF,$97 per SF,0.75,,13763.75,95
Kitchen Renovation,Kitchen,Kitchen Backsplash,"Installation of kitchen backsplash including tile preparation, installation, grouting, and sealing.",20 SF,"$2,200 per UNIT",0.80,,3960,90
Kitchen Renovation,Kitchen,Kitchen Plumbing,"Installation of kitchen plumbing including rough plumbing, sink installation, garbage disposal, water supply lines, and drain lines.",1 UNIT,"$3,850 per UNIT",0.75,,6737.5,90
Kitchen Renovation,Kitchen,Kitchen Electrical,"Installation of kitchen electrical systems including rough electrical, lighting circuits, under-cabinet lighting, GFCI outlets, and switch installation.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Kitchen Renovation,Kitchen,Kitchen Demolition,"Full gut of kitchen including removal of cabinets, countertops, appliances, and flooring.",244.6 SF,"$3,300 per unit",0.75,,5775.00,95
Kitchen Renovation,Kitchen,Kitchen Cabinets Installation,"Installation of new kitchen cabinets, including base and wall cabinets.",19.2 LF,"$9,200 per unit",0.75,,16100.00,90
Kitchen Renovation,Kitchen,Kitchen Countertops,Fabrication and installation of quartz countertops.,48 SF,$97 per SF,0.75,,13763.75,95
Kitchen Renovation,Kitchen,Kitchen Backsplash,Installation of tile backsplash.,10 LF,"$2,200 per unit",0.80,,3960.00,85
Kitchen Renovation,Kitchen,Kitchen Flooring,Installation of new kitchen flooring.,244.6 SF,$6 per SF,0.75,,2569.95,90
Kitchen Renovation,Kitchen,Kitchen Electrical,"Installation of kitchen electrical systems including outlets, lighting, and appliances.",1 UNIT,"$3,500 per unit",0.75,,6125.00,85
Kitchen Renovation,Kitchen,Kitchen Plumbing,"Installation of kitchen plumbing systems including sink, faucet, and water lines.",1 UNIT,"$3,850 per unit",0.75,,6737.50,85
,,,,,,,,191467.45,
Master Bathroom Renovation,,,,,,,,,
Master Bathroom Renovation,Bathroom,Bathroom Demolition,Full gut of existing bathroom to prepare for new installations.,35 SF,"$2,200",0.75,,3850.00,90
Master Bathroom Renovation,Bathroom,Double Vanity Installation,Install new double vanity with plumbing connections.,1 UNIT,"$8,800",0.75,,15400.00,90
Master Bathroom Renovation,Bathroom,Shower Installation,Install new spacious shower with waterproofing and tile work.,1 UNIT,"$9,900",0.75,,17325.00,90
Master Bathroom Renovation,Bathroom,Flooring Installation,Install new tile flooring in the bathroom.,35 SF,"$2,300",0.80,,4140.00,85
Master Bathroom Renovation,Master Bathroom,Bathroom Demolition,"Full gut of master bathroom including removal of old fixtures, tile, vanity, flooring, and debris removal.",35 SF,"$2,200 per UNIT",0.75,,3850,90
Master Bathroom Renovation,Master Bathroom,Bathroom Plumbing,"Installation of bathroom plumbing including rough plumbing, toilet installation, sink installation, shower/tub installation, supply lines, and drain lines.",1 UNIT,"$9,900 per UNIT",0.75,,17325,90
Master Bathroom Renovation,Master Bathroom,Bathroom Electrical,"Installation of bathroom electrical systems including rough electrical, vanity lighting, exhaust fan installation, GFCI outlets, and switch installation.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Master Bathroom Renovation,Master Bathroom,Bathroom Tile Work,"Installation of bathroom tile including floor tile preparation, installation, wall tile installation, shower tile, grouting, and sealing.",80 SF,"$4,100 per UNIT",0.80,,7380,90
Master Bathroom Renovation,Master Bathroom,Bathroom Fixtures,"Installation of bathroom fixtures including vanity, mirror, towel bars, toilet paper holder, shower doors, and medicine cabinet.",1 UNIT,"$1,500 per UNIT",0.75,,2625,90
,,,,,,,,78020.00,
,,,,,,,,351068.20,
,,,General Conditions (10%),,,,,35106.82,
,,,Grand Total,,,,,386175.02,
