Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Kitchen Renovation,Kitchen,Kitchen Electrical,"Rough electrical, kitchen lighting circuits, under-cabinet lighting, GFCI outlets, switch installation, panel upgrades, range hood electrical, kitchen island electrical, pendant light installation, dimmer switches.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Kitchen Renovation,Kitchen,Kitchen Cabinets,"Base cabinet installation, wall cabinet installation, crown molding, cabinet hardware, soft-close hinges, drawer slides.",20 LF,"$9,200 per UNIT",0.75,,16100,90
Kitchen Renovation,Kitchen,Kitchen Countertops,"Template creation, countertop fabrication, countertop installation, edge treatments, sink cutouts.",45 SF,$97 per SF,0.75,,13763.75,90
Kitchen Renovation,Kitchen,Kitchen Backsplash,"Tile preparation, tile installation, grout installation, tile sealing, trim tiles.",10 LF,"$2,200 per UNIT",0.80,,3960,90
Kitchen Renovation,Kitchen,Kitchen Flooring,"Subfloor preparation, flooring installation, transition strips, floor trim, underlayment.",200 SF,$6 per SF,0.75,,2100,90
,,,,,,,,161266.25,
Living Room Renovation,,,,,,,,,
Living Room Renovation,Living Room,Living Room Flooring,Installation of new hardwood flooring.,350 SF,$6 per SF,0.75,,3675,90
Living Room Renovation,Living Room,Living Room Painting,Painting of walls and ceiling.,350 SF,$10.3 per SF,0.75,,6318.75,90
Living Room Renovation,Living Room,Living Room Electrical,"Installation of outlets, switches, and lighting fixtures.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Living Room Renovation,Living Room,Living Room Flooring,Installation of new hardwood flooring.,200 SF,$6 per SF,0.75,,2100,90
Living Room Renovation,Living Room,Living Room Painting,Painting of walls and ceiling.,200 SF,$10.3 per SF,0.70,,3610,90
Living Room Renovation,Living Room,Living Room Electrical,"Installation of outlets, switches, light fixtures, and ceiling fans.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Living Room Renovation,Living Room,Living Room Trim,Installation of baseboards and crown molding.,100 LF,$9 per LF,0.70,,1575,90
Living Room Renovation,Living Room,Living Room Flooring,"Subfloor preparation, hardwood installation, refinishing, trim installation, transition strips.",350 SF,$6 per SF,0.75,,3675,90
Living Room Renovation,Living Room,Living Room Painting,"Wall preparation, primer application, paint walls, paint ceiling, touch-up work.",350 SF,$10.3 per SF,0.75,,6311.25,90
Living Room Renovation,Living Room,Living Room Electrical,"Outlet installation, switch installation, light fixture installation, ceiling fans, dimmer switches, floor outlets, wall sconces.",1 UNIT,"$3,500 per UNIT",0.75,,6125,90
Living Room Renovation,Living Room,Living Room Trim,"Baseboard installation, crown molding, window casings, door casings, quarter round.",100 LF,$5 per LF,0.75,,875,90
,,,,,,,,46515.00,
Structural/Addition,Extension,Extension Framing and Sheathing,"New extension structural framing, sheathing, weather barrier, basic exterior tie-in.",1 UNIT,$28000 per UNIT,0.75,,,90
Roofing,Extension,Roofing Tie-In and Flashing,"Roof plane tie-in at extension, underlayment, shingles, step flashing.",400 SF,$8 per SF,0.75,,,85
Siding,Extension,Exterior Siding and Trim Patch,"Patch/finish siding and exterior trim at new work.",300 SF,$12 per SF,0.75,,,85
Insulation,Extension,Wall and Ceiling Insulation,"Insulate new walls/ceilings to code (batts).",400 SF,$3 per SF,0.75,,,85
Walls & Ceiling,Extension,Drywall Install and Finish,"Hang, tape, and finish drywall in new extension areas.",400 SF,$6 per SF,0.75,,,90
Painting & Wall Coverings,Extension,Paint Walls and Ceiling,"Prime and paint walls/ceilings in extension.",400 SF,$10.3 per SF,0.75,,,90
Windows,Bedroom,New Larger Window Supply and Install,"Enlarge opening, install new energy-efficient window, interior/exterior finish.",2 UNIT,$1200 per UNIT,0.75,,,85
Windows,Bedroom,Skylight Supply and Install,"Supply and install skylight with flashing kit and interior finish.",1 UNIT,$1800 per UNIT,0.75,,,80
Doors,Living Room,Create New Door Opening with Header,"Cut new opening, install LVL header, framing, patch/finish.",1 UNIT,$1800 per UNIT,0.75,,,90
Doors,Living Room,New Interior Door Install,"Door slab, jamb, casing, hardware, paint touch-ups.",1 UNIT,$650 per UNIT,0.75,,,90
Roofing,Entire House,Remove and Replace Shingle Roof,"Tear-off, underlayment, architectural shingles, flashing, vents (allowance).",1800 SF,$6 per SF,0.75,,,80
Carpentry,Exterior,New Deck Installation,"Pressure-treated framing and decking, stairs, basic railing (allowance).",200 SF,$45 per SF,0.75,,,80
Plumbing,Laundry/Boot Room,Laundry Plumbing Rough and Hookups,"Supply/drain for washer, pan/drain, utility sink rough/finish.",1 UNIT,$2800 per UNIT,0.75,,,90
Electrical,Laundry/Boot Room,Laundry Electrical and Lighting,"Dedicated laundry circuits, outlets, lighting, switches.",1 UNIT,$1500 per UNIT,0.75,,,90
Flooring,Laundry/Boot Room,Tile Flooring Installation,"Prep and install tile flooring with grout and trims.",120 SF,$12 per SF,0.80,,,90
Cabinetry,Laundry/Boot Room,Utility Cabinets and Shelving,"Base/upper utility cabinets and open shelving install.",8 LF,$250 per LF,0.75,,,85
Doors,Garage,Replace/Modify Garage Doors,"Replace or rework existing garage doors incl. tracks and hardware (pair).",2 UNIT,$1800 per UNIT,0.75,,,80
Masonry,Living Room,Fireplace Stone Cladding and Surround,"Install stone cladding/surround and finish trim (allowance).",1 UNIT,$3500 per UNIT,0.75,,,80
Electrical,Entire House,Electrical Panel Upgrade and Centralization,"New main panel/subpanel work, labeling, AFCI/GFCI updates.",1 UNIT,$4200 per UNIT,0.75,,,90
Electrical,Entire House,Partial Rewiring and Corrections,"Correct legacy/""weird"" circuits, extend/rewire as needed (allowance).",1 UNIT,$6500 per UNIT,0.75,,,85
Heating and Cooling,Entire House,HVAC Centralization Rough-Ins and Tie-In,"Rough-ins, ductwork modifications, equipment tie-in (allowance).",1 UNIT,$8500 per UNIT,0.75,,,80
Walls & Ceiling,Bedroom 2,Build New Closet Partition and Finishes,"Frame partition, drywall/finish, paint, basic shelving/rod.",1 UNIT,$1800 per UNIT,0.75,,,90
,,,,,,,,379916.75,
,,,General Conditions (10%),,,,,37991.68,
,,,Grand Total,,,,,417908.42,
