Category,Room,ItemName,Description,Quantity,UnitCost,Markup,MarkupType,Total,Confidence
Trims,11th Floor,Baseboards,Baseboard installation in renovated areas.,350 LF,$9.63 per LF,0.75,,3371,85
Trims,12th Floor,Baseboards,Baseboard installation.,300 LF,$9.63 per LF,0.75,,2889,85
,,,,,,,,6260.00,
Cabinetry & Storage,,,,,,,,,
Cabinetry & Storage,Kitchen,Kitchen Cabinets,Base and upper cabinets - 22 LF semi-custom.,22 LF,$1844 per LF,0.75,,40568,95
Cabinetry & Storage,Kitchen,Island,Kitchen island with seating.,4 LF,$4200 per LF,0.75,,14700,95
Cabinetry & Storage,Primary Bedroom,Walk-In Closet,New millwork walk-in closet.,1 UNIT,$1155 per UNIT,0.75,,2021,90
Cabinetry & Storage,Bedroom 1,Closet Interior,New millwork closet.,1 UNIT,$1155 per UNIT,0.75,,2021,90
Cabinetry & Storage,Bedroom 2,Closet Interior,New millwork closet.,1 UNIT,$1155 per UNIT,0.75,,2021,90
Cabinetry & Storage,Bedroom 3,Closet Interior,New millwork closet.,1 UNIT,$1155 per UNIT,0.75,,2021,90
Cabinetry & Storage,Hallway,Coffee Station,Built-in coffee station with undercounter fridge.,1 UNIT,$1800 per UNIT,0.75,,3150,90
,,,,,,,,64902.00,
Countertops,,,,,,,,,
Countertops,Kitchen,Quartz Countertop,Stone supply and fabrication install.,45 SF,$97 per SF,0.75,,7639,95
Countertops,Kitchen,Quartz Slab Supply,Slab material.,1 UNIT,$3000 per UNIT,0.75,,5250,95
,,,,,,,,12889.00,
Backsplash,,,,,,,,,
Backsplash,Kitchen,Backsplash Tile,Tile backsplash 15+ LF.,1 UNIT,$2200 per UNIT,0.80,,3960,95
,,,,,,,,3960.00,
Appliances,,,,,,,,,
Appliances,Kitchen,Refrigerator,Allowance.,1 EA,$1200 per EA,0.75,,2100,85
Appliances,Kitchen,Range/Oven,Allowance.,1 EA,$950 per EA,0.75,,1663,85
Appliances,Kitchen,Dishwasher,Allowance.,1 EA,$750 per EA,0.75,,1313,85
Appliances,Kitchen,Microwave,Allowance.,1 EA,$450 per EA,0.75,,788,85
Appliances,Coffee Station,Undercounter Fridge,UC fridge for coffee station.,1 EA,$1200 per EA,0.75,,2100,85
,,,,,,,,7964.00,
Stairs,,,,,,,,,
Stairs,11th-12th Floor,Stair Remodel,New 3' wide stair structure 19 risers 18 treads - demo existing rebuild.,1 UNIT,$15000 per UNIT,0.75,,26250,80
Stairs,11th-12th Floor,Handrail,Wood handrail and balusters.,1 UNIT,$2500 per UNIT,0.75,,4375,80
,,,,,,,,30625.00,
Radiator Covers,,,,,,,,,
Radiator Covers,11th Floor,Radiator Covers,New painted wood covers per plan (7 locations).,7 UNIT,$2625 per UNIT,0.75,,18375,85
,,,,,,,,18375.00,
Doors,,,,,,,,,
Doors,11th Floor,Interior Doors,New doors per schedule - 11 doors.,11 UNIT,$963 per UNIT,0.75,,10593,90
Doors,11th Floor,Pocket Doors,2 pocket doors.,2 UNIT,$2310 per UNIT,0.75,,4620,90
,,,,,,,,15213.00,
General Requirements,,,,,,,,,
General Requirements,Project,Permits and Fees,DOB permits and fees.,1 LS,$1500 per LS,0.75,,2625,95
General Requirements,Project,Cleanup,Daily and final cleanup.,1 LS,$750 per LS,0.75,,1313,95
General Requirements,Project,Waste Removal,Debris removal.,1 LS,$1200 per LS,0.75,,2100,95
General Requirements,Project,Post-Construction Cleaning,Commercial cleaning 2500+ SF duplex.,1 UNIT,$7700 per UNIT,0.75,,7700,95
,,,,,,,,13138.00,
,,,,,,,,438168.00,
,,,General Conditions (10%),,,,,43816.80,
,,,Grand Total,,,,,481984.80,
